#        cosT	        Emin	        Emax	     Ecenter	        Nsig	       dNsig	        Nbkg	       dNbkg	      RecEff	     dRecEff	        Ncrr	      dNcorr	         nMC	    nMCInput	       sigma	      dsigma	     chi2dof	      mshift	       gauss	           c	           p	           f	
      -0.625	     1548.89	     1542.34	     1545.61	     2521.84	     105.788	     2118.62	     103.864	    0.364727	  0.00318554	     6914.34	     296.267	       13109	       35942	     1.75554	   0.0752291	     12.3191	     14.3912	     10.2314	    -7.24628	           6	      0.5244	
      -0.625	     1535.81	     1529.29	     1532.55	     2496.73	     126.338	     2438.88	      126.11	    0.361673	  0.00306184	     6903.27	      354.17	       13953	       38579	     1.69382	   0.0869069	     14.7846	      13.935	     10.2003	    -9.20086	           6	    0.409798	
      -0.625	     1522.77	     1516.26	     1519.52	     2673.55	     101.025	     2584.66	     100.584	    0.358141	  0.00289285	     7465.07	     288.454	       15327	       42796	     1.82841	   0.0706593	     16.2186	     13.3222	     9.91681	    -10.5951	           6	    0.732928	
      -0.625	     1509.73	     1503.24	     1506.48	     2764.59	     77.8558	     2572.66	     76.5374	    0.360167	  0.00269835	     7675.87	     223.685	       17816	       49466	     1.85557	    0.054085	     16.0253	     13.3392	     11.1948	    -47.2978	           6	    0.084946	
      -0.625	     1496.78	     1490.32	     1493.55	     2867.85	     92.5207	     2490.82	     90.4623	    0.360972	  0.00253816	     7944.78	     262.327	       20226	       56032	     1.94034	    0.064078	     15.0247	     12.8057	     11.1933	    -39.6783	           6	    0.086704	
      -0.625	     1483.88	     1477.41	     1480.64	     2852.41	     90.5314	      2578.4	     89.0012	    0.363673	   0.0024079	     7843.34	     254.295	       22811	       62724	     1.90634	   0.0618176	      15.478	     12.4662	     6.98741	    -11.8328	           6	    0.796715	
      -0.625	     1470.97	      1464.5	     1467.74	     3024.79	     109.361	     2779.57	     108.241	    0.362404	  0.00230943	     8346.47	     306.418	       24625	       67949	     2.02282	   0.0742721	     17.5625	     12.1061	     10.7959	    -17.8335	           6	    0.716179	
      -0.625	     1458.05	     1451.55	      1454.8	     3073.15	     103.224	     2482.58	     100.323	     0.36361	  0.00225013	     8451.78	     288.665	       26113	       71816	     2.05626	   0.0702409	     15.4806	     13.8798	     7.80365	     -6.8765	           6	    0.370052	
      -0.625	     1445.04	     1438.56	      1441.8	     3283.78	     107.659	     2606.68	     104.488	    0.366824	  0.00221075	     8951.92	     298.408	       27532	       75055	     2.16316	   0.0721196	     16.6202	     13.8559	     9.65441	    -8.51611	           6	     0.60541	
      -0.625	     1432.09	      1428.9	      1430.5	     3084.68	     85.5564	     2634.29	     82.9072	    0.363653	  0.00220117	     8482.48	     240.806	       27294	       75055	     2.03753	   0.0578561	     16.5545	     12.4046	     9.33311	    -42.9964	           6	   0.0851491	
      -0.575	     1575.57	     1568.74	     1572.15	     1491.44	     69.6702	      1563.3	     70.1868	    0.357827	  0.00383476	     4168.06	     199.762	        8707	       24333	     1.67605	   0.0803363	     9.16107	     11.3484	      8.6034	-9.65671e-05	           6	    0.147714	
      -0.575	     1562.04	     1555.44	     1558.74	     2417.98	      103.72	     2127.89	     102.321	    0.366257	  0.00326716	     6601.87	     289.248	       12567	       34312	     1.79045	   0.0784524	     12.1691	     12.2077	      13.928	-1.48975e-07	           6	    0.250119	
      -0.575	     1548.89	     1542.34	     1545.61	     2364.95	     85.2194	     2866.45	     88.0804	    0.363207	  0.00312091	     6511.28	     241.209	       13544	       37290	      1.6532	   0.0612505	     18.6973	     12.8522	     10.2231	    -52.2471	           6	   0.0537521	
